"from","to","weight","from_name","from_group","to_name","to_group","same_group","group","timestep"
"84","102",0.05,84,2,102,3,FALSE,0,1
"84","123",0.05,84,2,123,3,FALSE,0,1
"84","129",0.05,84,2,129,3,FALSE,0,1
"84","140",0.05,84,2,140,3,FALSE,0,1
"84","148",0.05,84,2,148,3,FALSE,0,1
"84","171",0.05,84,2,171,4,FALSE,0,1
"85","152",0.05,85,2,152,4,FALSE,0,1
"86","101",0.05,86,2,101,3,FALSE,0,1
"86","120",0.05,86,2,120,3,FALSE,0,1
"86","133",0.05,86,2,133,3,FALSE,0,1
"86","140",0.05,86,2,140,3,FALSE,0,1
"86","144",0.05,86,2,144,3,FALSE,0,1
"87","101",0.05,87,2,101,3,FALSE,0,1
"87","173",0.05,87,2,173,4,FALSE,0,1
"87","194",0.05,87,2,194,4,FALSE,0,1
"88","105",0.05,88,2,105,3,FALSE,0,1
"88","116",0.05,88,2,116,3,FALSE,0,1
"88","152",0.05,88,2,152,4,FALSE,0,1
"88","159",0.05,88,2,159,4,FALSE,0,1
"88","191",0.05,88,2,191,4,FALSE,0,1
"88","194",0.05,88,2,194,4,FALSE,0,1
"89","104",0.05,89,2,104,3,FALSE,0,1
"89","122",0.05,89,2,122,3,FALSE,0,1
"89","129",0.05,89,2,129,3,FALSE,0,1
"89","145",0.05,89,2,145,3,FALSE,0,1
"90","122",0.05,90,2,122,3,FALSE,0,1
"90","167",0.05,90,2,167,4,FALSE,0,1
"90","174",0.05,90,2,174,4,FALSE,0,1
"90","195",0.05,90,2,195,4,FALSE,0,1
"91","104",0.05,91,2,104,3,FALSE,0,1
"91","105",0.05,91,2,105,3,FALSE,0,1
"91","123",0.05,91,2,123,3,FALSE,0,1
"91","162",0.05,91,2,162,4,FALSE,0,1
"91","180",0.05,91,2,180,4,FALSE,0,1
"91","186",0.05,91,2,186,4,FALSE,0,1
"92","174",0.05,92,2,174,4,FALSE,0,1
"93","103",0.05,93,2,103,3,FALSE,0,1
"93","124",0.05,93,2,124,3,FALSE,0,1
"93","126",0.05,93,2,126,3,FALSE,0,1
"93","130",0.05,93,2,130,3,FALSE,0,1
"93","138",0.05,93,2,138,3,FALSE,0,1
"93","179",0.05,93,2,179,4,FALSE,0,1
"93","181",0.05,93,2,181,4,FALSE,0,1
"93","199",0.05,93,2,199,4,FALSE,0,1
"94","158",0.05,94,2,158,4,FALSE,0,1
"94","159",0.05,94,2,159,4,FALSE,0,1
"94","166",0.05,94,2,166,4,FALSE,0,1
"94","169",0.05,94,2,169,4,FALSE,0,1
"94","185",0.05,94,2,185,4,FALSE,0,1
"94","193",0.05,94,2,193,4,FALSE,0,1
"94","197",0.05,94,2,197,4,FALSE,0,1
"95","115",0.05,95,2,115,3,FALSE,0,1
"95","164",0.05,95,2,164,4,FALSE,0,1
"95","176",0.05,95,2,176,4,FALSE,0,1
"96","109",0.05,96,2,109,3,FALSE,0,1
"96","188",0.05,96,2,188,4,FALSE,0,1
"96","191",0.05,96,2,191,4,FALSE,0,1
"97","119",0.05,97,2,119,3,FALSE,0,1
"97","166",0.05,97,2,166,4,FALSE,0,1
"97","194",0.05,97,2,194,4,FALSE,0,1
"98","113",0.05,98,2,113,3,FALSE,0,1
"98","114",0.05,98,2,114,3,FALSE,0,1
"98","139",0.05,98,2,139,3,FALSE,0,1
"98","171",0.05,98,2,171,4,FALSE,0,1
"98","175",0.05,98,2,175,4,FALSE,0,1
"98","184",0.05,98,2,184,4,FALSE,0,1
"99","135",0.05,99,2,135,3,FALSE,0,1
"99","136",0.05,99,2,136,3,FALSE,0,1
"100","106",0.05,100,2,106,3,FALSE,0,1
"100","109",0.05,100,2,109,3,FALSE,0,1
"100","117",0.05,100,2,117,3,FALSE,0,1
"100","125",0.05,100,2,125,3,FALSE,0,1
"100","129",0.05,100,2,129,3,FALSE,0,1
"100","153",0.05,100,2,153,4,FALSE,0,1
"100","160",0.05,100,2,160,4,FALSE,0,1
"100","170",0.05,100,2,170,4,FALSE,0,1
"100","179",0.05,100,2,179,4,FALSE,0,1
"101","153",0.05,101,3,153,4,FALSE,0,1
"101","171",0.05,101,3,171,4,FALSE,0,1
"101","181",0.05,101,3,181,4,FALSE,0,1
"101","184",0.05,101,3,184,4,FALSE,0,1
"101","188",0.05,101,3,188,4,FALSE,0,1
"101","197",0.05,101,3,197,4,FALSE,0,1
"102","153",0.05,102,3,153,4,FALSE,0,1
"102","172",0.05,102,3,172,4,FALSE,0,1
"102","193",0.05,102,3,193,4,FALSE,0,1
"103","151",0.05,103,3,151,4,FALSE,0,1
"103","153",0.05,103,3,153,4,FALSE,0,1
"103","157",0.05,103,3,157,4,FALSE,0,1
"103","158",0.05,103,3,158,4,FALSE,0,1
"103","161",0.05,103,3,161,4,FALSE,0,1
"103","177",0.05,103,3,177,4,FALSE,0,1
"104","187",0.05,104,3,187,4,FALSE,0,1
"104","197",0.05,104,3,197,4,FALSE,0,1
"105","184",0.05,105,3,184,4,FALSE,0,1
"105","188",0.05,105,3,188,4,FALSE,0,1
"105","194",0.05,105,3,194,4,FALSE,0,1
"106","178",0.05,106,3,178,4,FALSE,0,1
"106","191",0.05,106,3,191,4,FALSE,0,1
"107","152",0.05,107,3,152,4,FALSE,0,1
"107","154",0.05,107,3,154,4,FALSE,0,1
"107","156",0.05,107,3,156,4,FALSE,0,1
"107","180",0.05,107,3,180,4,FALSE,0,1
"107","184",0.05,107,3,184,4,FALSE,0,1
"107","199",0.05,107,3,199,4,FALSE,0,1
"108","158",0.05,108,3,158,4,FALSE,0,1
"108","160",0.05,108,3,160,4,FALSE,0,1
"108","161",0.05,108,3,161,4,FALSE,0,1
"108","167",0.05,108,3,167,4,FALSE,0,1
"108","185",0.05,108,3,185,4,FALSE,0,1
"109","176",0.05,109,3,176,4,FALSE,0,1
"109","183",0.05,109,3,183,4,FALSE,0,1
"110","159",0.05,110,3,159,4,FALSE,0,1
"110","184",0.05,110,3,184,4,FALSE,0,1
"111","189",0.05,111,3,189,4,FALSE,0,1
"111","192",0.05,111,3,192,4,FALSE,0,1
"112","180",0.05,112,3,180,4,FALSE,0,1
"112","186",0.05,112,3,186,4,FALSE,0,1
"112","197",0.05,112,3,197,4,FALSE,0,1
"114","192",0.05,114,3,192,4,FALSE,0,1
"115","184",0.05,115,3,184,4,FALSE,0,1
"115","188",0.05,115,3,188,4,FALSE,0,1
"116","156",0.05,116,3,156,4,FALSE,0,1
"116","188",0.05,116,3,188,4,FALSE,0,1
"117","158",0.05,117,3,158,4,FALSE,0,1
"117","160",0.05,117,3,160,4,FALSE,0,1
"117","166",0.05,117,3,166,4,FALSE,0,1
"118","157",0.05,118,3,157,4,FALSE,0,1
"118","177",0.05,118,3,177,4,FALSE,0,1
"119","154",0.05,119,3,154,4,FALSE,0,1
"119","156",0.05,119,3,156,4,FALSE,0,1
"120","173",0.05,120,3,173,4,FALSE,0,1
"120","187",0.05,120,3,187,4,FALSE,0,1
"121","198",0.05,121,3,198,4,FALSE,0,1
"122","154",0.05,122,3,154,4,FALSE,0,1
"122","162",0.05,122,3,162,4,FALSE,0,1
"122","178",0.05,122,3,178,4,FALSE,0,1
"122","183",0.05,122,3,183,4,FALSE,0,1
"122","185",0.05,122,3,185,4,FALSE,0,1
"122","199",0.05,122,3,199,4,FALSE,0,1
"123","192",0.05,123,3,192,4,FALSE,0,1
"124","183",0.05,124,3,183,4,FALSE,0,1
"124","187",0.05,124,3,187,4,FALSE,0,1
"125","159",0.05,125,3,159,4,FALSE,0,1
"125","164",0.05,125,3,164,4,FALSE,0,1
"125","174",0.05,125,3,174,4,FALSE,0,1
"126","155",0.05,126,3,155,4,FALSE,0,1
"126","159",0.05,126,3,159,4,FALSE,0,1
"126","179",0.05,126,3,179,4,FALSE,0,1
"127","172",0.05,127,3,172,4,FALSE,0,1
"127","173",0.05,127,3,173,4,FALSE,0,1
"127","197",0.05,127,3,197,4,FALSE,0,1
"127","198",0.05,127,3,198,4,FALSE,0,1
"128","167",0.05,128,3,167,4,FALSE,0,1
"128","181",0.05,128,3,181,4,FALSE,0,1
"128","187",0.05,128,3,187,4,FALSE,0,1
"128","198",0.05,128,3,198,4,FALSE,0,1
"129","152",0.05,129,3,152,4,FALSE,0,1
"129","182",0.05,129,3,182,4,FALSE,0,1
"129","193",0.05,129,3,193,4,FALSE,0,1
"131","156",0.05,131,3,156,4,FALSE,0,1
"131","163",0.05,131,3,163,4,FALSE,0,1
"131","176",0.05,131,3,176,4,FALSE,0,1
"131","190",0.05,131,3,190,4,FALSE,0,1
"132","170",0.05,132,3,170,4,FALSE,0,1
"132","176",0.05,132,3,176,4,FALSE,0,1
"133","169",0.05,133,3,169,4,FALSE,0,1
"133","178",0.05,133,3,178,4,FALSE,0,1
"135","154",0.05,135,3,154,4,FALSE,0,1
"135","155",0.05,135,3,155,4,FALSE,0,1
"135","178",0.05,135,3,178,4,FALSE,0,1
"135","186",0.05,135,3,186,4,FALSE,0,1
"135","196",0.05,135,3,196,4,FALSE,0,1
"136","163",0.05,136,3,163,4,FALSE,0,1
"136","170",0.05,136,3,170,4,FALSE,0,1
"136","197",0.05,136,3,197,4,FALSE,0,1
"137","173",0.05,137,3,173,4,FALSE,0,1
"137","181",0.05,137,3,181,4,FALSE,0,1
"137","182",0.05,137,3,182,4,FALSE,0,1
"137","190",0.05,137,3,190,4,FALSE,0,1
"138","154",0.05,138,3,154,4,FALSE,0,1
"138","162",0.05,138,3,162,4,FALSE,0,1
"138","173",0.05,138,3,173,4,FALSE,0,1
"138","180",0.05,138,3,180,4,FALSE,0,1
"139","155",0.05,139,3,155,4,FALSE,0,1
"139","162",0.05,139,3,162,4,FALSE,0,1
"139","192",0.05,139,3,192,4,FALSE,0,1
"139","198",0.05,139,3,198,4,FALSE,0,1
"140","193",0.05,140,3,193,4,FALSE,0,1
"141","166",0.05,141,3,166,4,FALSE,0,1
"141","190",0.05,141,3,190,4,FALSE,0,1
"141","195",0.05,141,3,195,4,FALSE,0,1
"142","198",0.05,142,3,198,4,FALSE,0,1
"143","158",0.05,143,3,158,4,FALSE,0,1
"143","159",0.05,143,3,159,4,FALSE,0,1
"143","190",0.05,143,3,190,4,FALSE,0,1
"144","168",0.05,144,3,168,4,FALSE,0,1
"145","158",0.05,145,3,158,4,FALSE,0,1
"145","192",0.05,145,3,192,4,FALSE,0,1
"146","153",0.05,146,3,153,4,FALSE,0,1
"146","154",0.05,146,3,154,4,FALSE,0,1
"147","155",0.05,147,3,155,4,FALSE,0,1
"147","164",0.05,147,3,164,4,FALSE,0,1
"147","174",0.05,147,3,174,4,FALSE,0,1
"147","186",0.05,147,3,186,4,FALSE,0,1
"148","166",0.05,148,3,166,4,FALSE,0,1
"148","187",0.05,148,3,187,4,FALSE,0,1
"149","163",0.05,149,3,163,4,FALSE,0,1
"149","180",0.05,149,3,180,4,FALSE,0,1
"150","176",0.05,150,3,176,4,FALSE,0,1
"1","2",0.7,1,1,2,1,TRUE,1,1
"1","3",0.7,1,1,3,1,TRUE,1,1
"1","5",0.7,1,1,5,1,TRUE,1,1
"1","7",0.7,1,1,7,1,TRUE,1,1
"1","8",0.7,1,1,8,1,TRUE,1,1
"1","12",0.7,1,1,12,1,TRUE,1,1
"1","14",0.7,1,1,14,1,TRUE,1,1
"1","16",0.7,1,1,16,1,TRUE,1,1
"1","18",0.7,1,1,18,1,TRUE,1,1
"1","20",0.7,1,1,20,1,TRUE,1,1
"1","21",0.7,1,1,21,1,TRUE,1,1
"1","24",0.7,1,1,24,1,TRUE,1,1
"1","25",0.7,1,1,25,1,TRUE,1,1
"1","30",0.7,1,1,30,1,TRUE,1,1
"1","32",0.7,1,1,32,1,TRUE,1,1
"1","34",0.7,1,1,34,1,TRUE,1,1
"1","35",0.7,1,1,35,1,TRUE,1,1
"1","36",0.7,1,1,36,1,TRUE,1,1
"1","37",0.7,1,1,37,1,TRUE,1,1
"1","38",0.7,1,1,38,1,TRUE,1,1
"1","41",0.7,1,1,41,1,TRUE,1,1
"1","44",0.7,1,1,44,1,TRUE,1,1
"1","45",0.7,1,1,45,1,TRUE,1,1
"1","50",0.7,1,1,50,1,TRUE,1,1
"2","3",0.7,2,1,3,1,TRUE,1,1
"2","4",0.7,2,1,4,1,TRUE,1,1
"2","5",0.7,2,1,5,1,TRUE,1,1
"2","7",0.7,2,1,7,1,TRUE,1,1
"2","8",0.7,2,1,8,1,TRUE,1,1
"2","9",0.7,2,1,9,1,TRUE,1,1
"2","10",0.7,2,1,10,1,TRUE,1,1
"2","17",0.7,2,1,17,1,TRUE,1,1
"2","20",0.7,2,1,20,1,TRUE,1,1
"2","25",0.7,2,1,25,1,TRUE,1,1
"2","26",0.7,2,1,26,1,TRUE,1,1
"2","28",0.7,2,1,28,1,TRUE,1,1
"2","29",0.7,2,1,29,1,TRUE,1,1
"2","30",0.7,2,1,30,1,TRUE,1,1
"2","33",0.7,2,1,33,1,TRUE,1,1
"2","34",0.7,2,1,34,1,TRUE,1,1
"2","37",0.7,2,1,37,1,TRUE,1,1
"2","39",0.7,2,1,39,1,TRUE,1,1
"2","40",0.7,2,1,40,1,TRUE,1,1
"2","42",0.7,2,1,42,1,TRUE,1,1
"2","43",0.7,2,1,43,1,TRUE,1,1
"2","45",0.7,2,1,45,1,TRUE,1,1
"2","46",0.7,2,1,46,1,TRUE,1,1
"2","47",0.7,2,1,47,1,TRUE,1,1
"2","50",0.7,2,1,50,1,TRUE,1,1
"3","9",0.7,3,1,9,1,TRUE,1,1
"3","10",0.7,3,1,10,1,TRUE,1,1
"3","12",0.7,3,1,12,1,TRUE,1,1
"3","14",0.7,3,1,14,1,TRUE,1,1
"3","15",0.7,3,1,15,1,TRUE,1,1
"3","21",0.7,3,1,21,1,TRUE,1,1
"3","22",0.7,3,1,22,1,TRUE,1,1
"3","24",0.7,3,1,24,1,TRUE,1,1
"3","26",0.7,3,1,26,1,TRUE,1,1
"3","27",0.7,3,1,27,1,TRUE,1,1
"3","28",0.7,3,1,28,1,TRUE,1,1
"3","31",0.7,3,1,31,1,TRUE,1,1
"3","32",0.7,3,1,32,1,TRUE,1,1
"3","33",0.7,3,1,33,1,TRUE,1,1
"3","37",0.7,3,1,37,1,TRUE,1,1
"3","38",0.7,3,1,38,1,TRUE,1,1
"3","39",0.7,3,1,39,1,TRUE,1,1
"3","40",0.7,3,1,40,1,TRUE,1,1
"3","44",0.7,3,1,44,1,TRUE,1,1
"3","49",0.7,3,1,49,1,TRUE,1,1
"3","50",0.7,3,1,50,1,TRUE,1,1
"4","6",0.7,4,1,6,1,TRUE,1,1
"4","8",0.7,4,1,8,1,TRUE,1,1
"4","10",0.7,4,1,10,1,TRUE,1,1
"4","16",0.7,4,1,16,1,TRUE,1,1
"4","17",0.7,4,1,17,1,TRUE,1,1
"4","19",0.7,4,1,19,1,TRUE,1,1
"4","21",0.7,4,1,21,1,TRUE,1,1
"4","22",0.7,4,1,22,1,TRUE,1,1
"4","23",0.7,4,1,23,1,TRUE,1,1
"4","24",0.7,4,1,24,1,TRUE,1,1
"4","26",0.7,4,1,26,1,TRUE,1,1
"4","31",0.7,4,1,31,1,TRUE,1,1
"4","33",0.7,4,1,33,1,TRUE,1,1
"4","36",0.7,4,1,36,1,TRUE,1,1
"4","40",0.7,4,1,40,1,TRUE,1,1
"4","43",0.7,4,1,43,1,TRUE,1,1
"4","44",0.7,4,1,44,1,TRUE,1,1
"4","46",0.7,4,1,46,1,TRUE,1,1
"4","47",0.7,4,1,47,1,TRUE,1,1
"4","49",0.7,4,1,49,1,TRUE,1,1
"4","50",0.7,4,1,50,1,TRUE,1,1
"5","6",0.7,5,1,6,1,TRUE,1,1
"5","10",0.7,5,1,10,1,TRUE,1,1
"5","11",0.7,5,1,11,1,TRUE,1,1
"5","12",0.7,5,1,12,1,TRUE,1,1
"5","18",0.7,5,1,18,1,TRUE,1,1
"5","19",0.7,5,1,19,1,TRUE,1,1
"5","20",0.7,5,1,20,1,TRUE,1,1
"5","21",0.7,5,1,21,1,TRUE,1,1
"5","27",0.7,5,1,27,1,TRUE,1,1
"5","28",0.7,5,1,28,1,TRUE,1,1
"5","31",0.7,5,1,31,1,TRUE,1,1
"5","32",0.7,5,1,32,1,TRUE,1,1
"5","37",0.7,5,1,37,1,TRUE,1,1
"5","40",0.7,5,1,40,1,TRUE,1,1
"5","44",0.7,5,1,44,1,TRUE,1,1
"5","45",0.7,5,1,45,1,TRUE,1,1
"5","47",0.7,5,1,47,1,TRUE,1,1
"5","50",0.7,5,1,50,1,TRUE,1,1
"6","7",0.7,6,1,7,1,TRUE,1,1
"6","9",0.7,6,1,9,1,TRUE,1,1
"6","10",0.7,6,1,10,1,TRUE,1,1
"6","11",0.7,6,1,11,1,TRUE,1,1
"6","13",0.7,6,1,13,1,TRUE,1,1
"6","14",0.7,6,1,14,1,TRUE,1,1
"6","17",0.7,6,1,17,1,TRUE,1,1
"6","18",0.7,6,1,18,1,TRUE,1,1
"6","19",0.7,6,1,19,1,TRUE,1,1
"6","20",0.7,6,1,20,1,TRUE,1,1
"6","21",0.7,6,1,21,1,TRUE,1,1
"6","22",0.7,6,1,22,1,TRUE,1,1
"6","23",0.7,6,1,23,1,TRUE,1,1
"6","25",0.7,6,1,25,1,TRUE,1,1
"6","27",0.7,6,1,27,1,TRUE,1,1
"6","29",0.7,6,1,29,1,TRUE,1,1
"6","30",0.7,6,1,30,1,TRUE,1,1
"6","35",0.7,6,1,35,1,TRUE,1,1
"6","37",0.7,6,1,37,1,TRUE,1,1
"6","38",0.7,6,1,38,1,TRUE,1,1
"6","40",0.7,6,1,40,1,TRUE,1,1
"6","42",0.7,6,1,42,1,TRUE,1,1
"6","45",0.7,6,1,45,1,TRUE,1,1
"6","46",0.7,6,1,46,1,TRUE,1,1
"6","49",0.7,6,1,49,1,TRUE,1,1
"6","50",0.7,6,1,50,1,TRUE,1,1
"7","8",0.7,7,1,8,1,TRUE,1,1
"7","9",0.7,7,1,9,1,TRUE,1,1
"7","13",0.7,7,1,13,1,TRUE,1,1
"7","14",0.7,7,1,14,1,TRUE,1,1
"7","17",0.7,7,1,17,1,TRUE,1,1
"7","18",0.7,7,1,18,1,TRUE,1,1
"7","19",0.7,7,1,19,1,TRUE,1,1
"7","21",0.7,7,1,21,1,TRUE,1,1
"7","22",0.7,7,1,22,1,TRUE,1,1
"7","24",0.7,7,1,24,1,TRUE,1,1
"7","25",0.7,7,1,25,1,TRUE,1,1
"7","27",0.7,7,1,27,1,TRUE,1,1
"7","30",0.7,7,1,30,1,TRUE,1,1
"7","31",0.7,7,1,31,1,TRUE,1,1
"7","33",0.7,7,1,33,1,TRUE,1,1
"7","37",0.7,7,1,37,1,TRUE,1,1
"7","38",0.7,7,1,38,1,TRUE,1,1
"7","39",0.7,7,1,39,1,TRUE,1,1
"7","40",0.7,7,1,40,1,TRUE,1,1
"7","43",0.7,7,1,43,1,TRUE,1,1
"7","44",0.7,7,1,44,1,TRUE,1,1
"7","45",0.7,7,1,45,1,TRUE,1,1
"7","46",0.7,7,1,46,1,TRUE,1,1
"7","48",0.7,7,1,48,1,TRUE,1,1
"7","50",0.7,7,1,50,1,TRUE,1,1
"8","12",0.7,8,1,12,1,TRUE,1,1
"8","13",0.7,8,1,13,1,TRUE,1,1
"8","15",0.7,8,1,15,1,TRUE,1,1
"8","16",0.7,8,1,16,1,TRUE,1,1
"8","19",0.7,8,1,19,1,TRUE,1,1
"8","21",0.7,8,1,21,1,TRUE,1,1
"8","22",0.7,8,1,22,1,TRUE,1,1
"8","23",0.7,8,1,23,1,TRUE,1,1
"8","25",0.7,8,1,25,1,TRUE,1,1
"8","26",0.7,8,1,26,1,TRUE,1,1
"8","27",0.7,8,1,27,1,TRUE,1,1
"8","29",0.7,8,1,29,1,TRUE,1,1
"8","32",0.7,8,1,32,1,TRUE,1,1
"8","33",0.7,8,1,33,1,TRUE,1,1
"8","34",0.7,8,1,34,1,TRUE,1,1
"8","41",0.7,8,1,41,1,TRUE,1,1
"8","42",0.7,8,1,42,1,TRUE,1,1
"8","43",0.7,8,1,43,1,TRUE,1,1
"8","44",0.7,8,1,44,1,TRUE,1,1
"8","45",0.7,8,1,45,1,TRUE,1,1
"8","46",0.7,8,1,46,1,TRUE,1,1
"8","48",0.7,8,1,48,1,TRUE,1,1
"8","49",0.7,8,1,49,1,TRUE,1,1
"9","13",0.7,9,1,13,1,TRUE,1,1
"9","15",0.7,9,1,15,1,TRUE,1,1
"9","18",0.7,9,1,18,1,TRUE,1,1
"9","19",0.7,9,1,19,1,TRUE,1,1
"9","20",0.7,9,1,20,1,TRUE,1,1
"9","22",0.7,9,1,22,1,TRUE,1,1
"9","23",0.7,9,1,23,1,TRUE,1,1
"9","25",0.7,9,1,25,1,TRUE,1,1
"9","26",0.7,9,1,26,1,TRUE,1,1
"9","27",0.7,9,1,27,1,TRUE,1,1
"9","28",0.7,9,1,28,1,TRUE,1,1
"9","29",0.7,9,1,29,1,TRUE,1,1
"9","33",0.7,9,1,33,1,TRUE,1,1
"9","36",0.7,9,1,36,1,TRUE,1,1
"9","37",0.7,9,1,37,1,TRUE,1,1
"9","38",0.7,9,1,38,1,TRUE,1,1
"9","39",0.7,9,1,39,1,TRUE,1,1
"9","41",0.7,9,1,41,1,TRUE,1,1
"9","42",0.7,9,1,42,1,TRUE,1,1
"9","43",0.7,9,1,43,1,TRUE,1,1
"9","44",0.7,9,1,44,1,TRUE,1,1
"9","46",0.7,9,1,46,1,TRUE,1,1
"9","49",0.7,9,1,49,1,TRUE,1,1
"10","13",0.7,10,1,13,1,TRUE,1,1
"10","15",0.7,10,1,15,1,TRUE,1,1
"10","17",0.7,10,1,17,1,TRUE,1,1
"10","19",0.7,10,1,19,1,TRUE,1,1
"10","21",0.7,10,1,21,1,TRUE,1,1
"10","24",0.7,10,1,24,1,TRUE,1,1
"10","29",0.7,10,1,29,1,TRUE,1,1
"10","30",0.7,10,1,30,1,TRUE,1,1
"10","31",0.7,10,1,31,1,TRUE,1,1
"10","32",0.7,10,1,32,1,TRUE,1,1
"10","33",0.7,10,1,33,1,TRUE,1,1
"10","35",0.7,10,1,35,1,TRUE,1,1
"10","38",0.7,10,1,38,1,TRUE,1,1
"10","39",0.7,10,1,39,1,TRUE,1,1
"10","43",0.7,10,1,43,1,TRUE,1,1
"10","45",0.7,10,1,45,1,TRUE,1,1
"10","47",0.7,10,1,47,1,TRUE,1,1
"10","49",0.7,10,1,49,1,TRUE,1,1
"10","50",0.7,10,1,50,1,TRUE,1,1
"11","15",0.7,11,1,15,1,TRUE,1,1
"11","17",0.7,11,1,17,1,TRUE,1,1
"11","19",0.7,11,1,19,1,TRUE,1,1
"11","21",0.7,11,1,21,1,TRUE,1,1
"11","24",0.7,11,1,24,1,TRUE,1,1
"11","28",0.7,11,1,28,1,TRUE,1,1
"11","34",0.7,11,1,34,1,TRUE,1,1
"11","36",0.7,11,1,36,1,TRUE,1,1
"11","37",0.7,11,1,37,1,TRUE,1,1
"11","39",0.7,11,1,39,1,TRUE,1,1
"11","40",0.7,11,1,40,1,TRUE,1,1
"11","41",0.7,11,1,41,1,TRUE,1,1
"11","42",0.7,11,1,42,1,TRUE,1,1
"11","43",0.7,11,1,43,1,TRUE,1,1
"11","45",0.7,11,1,45,1,TRUE,1,1
"11","47",0.7,11,1,47,1,TRUE,1,1
"11","48",0.7,11,1,48,1,TRUE,1,1
"11","49",0.7,11,1,49,1,TRUE,1,1
"11","50",0.7,11,1,50,1,TRUE,1,1
"12","13",0.7,12,1,13,1,TRUE,1,1
"12","15",0.7,12,1,15,1,TRUE,1,1
"12","16",0.7,12,1,16,1,TRUE,1,1
"12","18",0.7,12,1,18,1,TRUE,1,1
"12","19",0.7,12,1,19,1,TRUE,1,1
"12","20",0.7,12,1,20,1,TRUE,1,1
"12","25",0.7,12,1,25,1,TRUE,1,1
"12","26",0.7,12,1,26,1,TRUE,1,1
"12","27",0.7,12,1,27,1,TRUE,1,1
"12","28",0.7,12,1,28,1,TRUE,1,1
"12","29",0.7,12,1,29,1,TRUE,1,1
"12","30",0.7,12,1,30,1,TRUE,1,1
"12","33",0.7,12,1,33,1,TRUE,1,1
"12","39",0.7,12,1,39,1,TRUE,1,1
"12","40",0.7,12,1,40,1,TRUE,1,1
"12","41",0.7,12,1,41,1,TRUE,1,1
"12","42",0.7,12,1,42,1,TRUE,1,1
"12","43",0.7,12,1,43,1,TRUE,1,1
"12","44",0.7,12,1,44,1,TRUE,1,1
"12","45",0.7,12,1,45,1,TRUE,1,1
"12","46",0.7,12,1,46,1,TRUE,1,1
"12","47",0.7,12,1,47,1,TRUE,1,1
"12","48",0.7,12,1,48,1,TRUE,1,1
"12","49",0.7,12,1,49,1,TRUE,1,1
"12","50",0.7,12,1,50,1,TRUE,1,1
"13","17",0.7,13,1,17,1,TRUE,1,1
"13","18",0.7,13,1,18,1,TRUE,1,1
"13","19",0.7,13,1,19,1,TRUE,1,1
"13","22",0.7,13,1,22,1,TRUE,1,1
"13","24",0.7,13,1,24,1,TRUE,1,1
"13","25",0.7,13,1,25,1,TRUE,1,1
"13","27",0.7,13,1,27,1,TRUE,1,1
"13","29",0.7,13,1,29,1,TRUE,1,1
"13","30",0.7,13,1,30,1,TRUE,1,1
"13","31",0.7,13,1,31,1,TRUE,1,1
"13","32",0.7,13,1,32,1,TRUE,1,1
"13","33",0.7,13,1,33,1,TRUE,1,1
"13","38",0.7,13,1,38,1,TRUE,1,1
"13","39",0.7,13,1,39,1,TRUE,1,1
"13","40",0.7,13,1,40,1,TRUE,1,1
"13","44",0.7,13,1,44,1,TRUE,1,1
"13","45",0.7,13,1,45,1,TRUE,1,1
"13","48",0.7,13,1,48,1,TRUE,1,1
"14","15",0.7,14,1,15,1,TRUE,1,1
"14","17",0.7,14,1,17,1,TRUE,1,1
"14","19",0.7,14,1,19,1,TRUE,1,1
"14","21",0.7,14,1,21,1,TRUE,1,1
"14","22",0.7,14,1,22,1,TRUE,1,1
"14","24",0.7,14,1,24,1,TRUE,1,1
"14","25",0.7,14,1,25,1,TRUE,1,1
"14","26",0.7,14,1,26,1,TRUE,1,1
"14","29",0.7,14,1,29,1,TRUE,1,1
"14","31",0.7,14,1,31,1,TRUE,1,1
"14","32",0.7,14,1,32,1,TRUE,1,1
"14","33",0.7,14,1,33,1,TRUE,1,1
"14","35",0.7,14,1,35,1,TRUE,1,1
"14","36",0.7,14,1,36,1,TRUE,1,1
"14","37",0.7,14,1,37,1,TRUE,1,1
"14","38",0.7,14,1,38,1,TRUE,1,1
"14","39",0.7,14,1,39,1,TRUE,1,1
"14","40",0.7,14,1,40,1,TRUE,1,1
"14","41",0.7,14,1,41,1,TRUE,1,1
"14","43",0.7,14,1,43,1,TRUE,1,1
"14","44",0.7,14,1,44,1,TRUE,1,1
"14","45",0.7,14,1,45,1,TRUE,1,1
"14","47",0.7,14,1,47,1,TRUE,1,1
"14","48",0.7,14,1,48,1,TRUE,1,1
"15","17",0.7,15,1,17,1,TRUE,1,1
"15","19",0.7,15,1,19,1,TRUE,1,1
"15","23",0.7,15,1,23,1,TRUE,1,1
"15","25",0.7,15,1,25,1,TRUE,1,1
"15","26",0.7,15,1,26,1,TRUE,1,1
"15","27",0.7,15,1,27,1,TRUE,1,1
"15","29",0.7,15,1,29,1,TRUE,1,1
"15","30",0.7,15,1,30,1,TRUE,1,1
"15","31",0.7,15,1,31,1,TRUE,1,1
"15","33",0.7,15,1,33,1,TRUE,1,1
"15","35",0.7,15,1,35,1,TRUE,1,1
"15","36",0.7,15,1,36,1,TRUE,1,1
"15","39",0.7,15,1,39,1,TRUE,1,1
"15","40",0.7,15,1,40,1,TRUE,1,1
"15","42",0.7,15,1,42,1,TRUE,1,1
"15","43",0.7,15,1,43,1,TRUE,1,1
